	day_of_week	day_of_month	month	time_of_day	topic_train	t_bullet	t_limited	t_northbound	timestamp	train_id_x	tweet_id	uid	is_delay	delay_minor	delay_med	delay_major	delay_catastrophic	is_backlog	is_canceled	is_passing	is_accident	is_medical	is_mechanical	is_customer	is_event	id	temp	precipiation	visability	windspeed	humidity	cloudcover
794	3	2	7	error	'268'	0	1	0	2015-07-02 01:34:58	268	616419760918495232	156618917566392602624	1	0	1	0	0	0	0	0	0	1	0	0	0	616419760918495232	68.0658333333	0.0	10.0	7.93166666667	0.75125	0.00833333333333
795	3	2	7	error	'274'	0	1	0	2015-07-02 01:08:02	274	616412984684863489	375618587863039381505	0	0	0	0	0	0	0	0	0	0	0	0	0	616412984684863489	68.0658333333	0.0	10.0	7.93166666667	0.75125	0.00833333333333
796	2	1	7	error	'261'	0	1	1	2015-07-01 23:57:42	261	616395282956161025	375618221343335563265	0	0	0	0	0	0	0	0	0	0	0	0	0	616395282956161025	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
797	2	1	7	rush_evening	'134'	0	0	0	2015-07-01 17:02:35	134	616290816567443456	365618210814105796608	1	0	1	0	0	0	0	0	0	0	0	1	0	616290816567443456	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
798	2	1	7	rush_evening	'220'	0	1	0	2015-07-01 16:28:33	220	616282252708810756	278616424962216177664	1	1	0	0	0	0	0	0	0	0	0	0	0	616282252708810756	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
799	2	1	7	rush_evening	'', '322'	1	0	0	2015-07-01 16:23:20	322	616280938155257856	268616419760918495232	1	1	0	0	0	0	0	0	0	0	0	0	0	616280938155257856	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
800	2	1	7	workday	'220'	0	1	0	2015-07-01 15:30:05	220	616267540067540992	274616412984684863489	1	0	1	0	0	0	0	0	0	0	1	0	0	616267540067540992	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
801	2	1	7	error	'370'	1	0	0	2015-07-01 00:52:14	370	616046620598099968	261616395282956161025	1	0	1	0	0	0	0	0	0	0	1	0	0	616046620598099968	69.62125	0.0	10.0	7.67125	0.6975	0.0508333333333
802	1	30	6	error	'370'	1	0	0	2015-06-30 01:19:26	370	615691078541316096	134616290816567443456	0	0	0	0	0	0	0	0	0	0	0	0	0	615691078541316096	70.8266666667	0.0	10.0	6.57125	0.643333333333	0.112916666667
803	1	30	6	error	'264'	0	1	0	2015-06-30 01:09:48	264	615688654023888896	220616282252708810756	0	0	0	0	0	0	0	0	0	0	0	0	0	615688654023888896	70.8266666667	0.0	10.0	6.57125	0.643333333333	0.112916666667
804	1	30	6	error	'366'	1	0	0	2015-06-30 00:41:53	366	615681626215833601	322616280938155257856	0	0	0	0	0	0	0	0	0	0	0	0	0	615681626215833601	70.8266666667	0.0	10.0	6.57125	0.643333333333	0.112916666667
805	0	29	6	error	'366'	1	0	0	2015-06-29 23:50:46	366	615668764105920513	220616267540067540992	1	0	0	0	0	0	0	0	1	0	0	0	0	615668764105920513	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
806	0	29	6	error	'155'	0	0	1	2015-06-29 22:44:25	155	615652065717678080	370616046620598099968	1	1	0	0	0	0	0	0	0	0	0	0	0	615652065717678080	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
807	0	29	6	rush_evening	'309', '218'	1	0	1	2015-06-29 17:00:10	309	615565431907201025	370615691078541316096	1	0	1	0	0	0	0	0	0	0	0	0	0	615565431907201025	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
808	0	29	6	rush_evening	'309', '218'	1	0	1	2015-06-29 17:00:10	309	615565431907201025	370615691078541316096	1	0	1	0	0	0	0	0	0	0	0	0	0	615565431907201025	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
809	0	29	6	rush_evening	'309', '218'	0	1	0	2015-06-29 17:00:10	218	615565431907201025	264615688654023888896	1	1	0	0	0	0	0	0	0	0	0	0	0	615565431907201025	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
810	0	29	6	rush_evening	'309', '218'	0	1	0	2015-06-29 17:00:10	218	615565431907201025	264615688654023888896	1	1	0	0	0	0	0	0	0	0	0	0	0	615565431907201025	65.5616666667	0.0	10.0	9.46708333333	0.72625	0.133333333333
811	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
812	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
813	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
814	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
815	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
816	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	284	614638964490678272	366615681626215833601	1	0	0	1	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
817	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
818	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
819	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
820	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
821	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
822	5	27	6	error	'284', '386', '289', '191', '193', '288'	1	0	0	2015-06-27 03:38:43	386	614638964490678272	366615668764105920513	1	0	1	0	0	0	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
823	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
824	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
825	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
826	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
827	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
828	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	1	2015-06-27 03:38:43	289	614638964490678272	155615652065717678080	1	1	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
829	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
830	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
831	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
832	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
833	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
834	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	191	614638964490678272	309615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
835	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
836	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
837	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
838	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
839	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
840	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	0	1	2015-06-27 03:38:43	193	614638964490678272	218615565431907201025	0	0	0	0	0	0	0	0	0	0	0	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
841	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
842	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
843	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
844	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
845	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
846	5	27	6	error	'284', '386', '289', '191', '193', '288'	0	1	0	2015-06-27 03:38:43	288	614638964490678272	284614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614638964490678272	67.0420833333	0.0	9.865	6.82958333333	0.703333333333	0.0345833333333
847	4	26	6	error	'261'	0	1	1	2015-06-26 23:48:42	261	614581079257694208	386614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614581079257694208	68.3125	0.0	10.0	7.77333333333	0.69375	0.0904166666667
848	4	26	6	error	'365'	1	0	1	2015-06-26 00:05:52	365	614223012825436160	289614638964490678272	1	0	0	1	0	1	0	0	0	0	1	0	0	614223012825436160	68.3125	0.0	10.0	7.77333333333	0.69375	0.0904166666667
849	3	25	6	rush_evening	'139'	0	0	1	2015-06-25 17:29:09	139	614123176906375168	191614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0	614123176906375168	69.69375	0.0	9.98125	6.2352173913	0.632083333333	0.00875
850	2	24	6	rush_evening	'227'	0	1	1	2015-06-24 16:12:39	227	613741535494942720	193614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0	613741535494942720	64.5108333333	0.0	10.0	7.91875	0.686666666667	0.05625
851	2	24	6	workday	'319'	1	0	1	2015-06-24 14:22:35	319	613713834348417024	288614638964490678272	1	0	1	0	0	1	0	0	0	0	1	0	0	613713834348417024	64.5108333333	0.0	10.0	7.91875	0.686666666667	0.05625
852	2	24	6	error	'376'	1	0	0	2015-06-24 00:40:23	376	613506922117869568	261614581079257694208	0	0	0	0	0	0	0	0	0	0	0	0	0	613506922117869568	64.5108333333	0.0	10.0	7.91875	0.686666666667	0.05625
853	1	23	6	rush_evening	'230'	0	1	0	2015-06-23 16:01:10	230	613376256248123392	365614223012825436160	1	1	0	0	0	0	0	0	0	0	0	0	0	613376256248123392	64.6229166667	0.0	10.0	7.47956521739	0.6325	0.0233333333333
854	0	22	6	rush_evening	'233'	0	1	1	2015-06-22 16:52:01	233	613026667557072896	139614123176906375168	1	0	1	0	0	0	0	0	0	0	1	0	0	613026667557072896	61.5658333333	0.0	9.86416666667	8.03125	0.719583333333	0.085
855	0	22	6	rush_evening	'322'	1	0	0	2015-06-22 16:04:09	322	613014618785447936	227613741535494942720	0	0	0	0	0	0	0	0	0	0	0	0	0	613014618785447936	61.5658333333	0.0	9.86416666667	8.03125	0.719583333333	0.085
856	0	22	6	workday	'220'	0	1	0	2015-06-22 15:58:01	220	613013075696848896	319613713834348417024	0	0	0	0	0	0	0	0	0	0	0	0	0	613013075696848896	61.5658333333	0.0	9.86416666667	8.03125	0.719583333333	0.085
857	5	20	6	error	'278'	0	1	0	2015-06-20 01:43:46	278	612073320557621248	376613506922117869568	0	0	0	0	0	0	0	0	0	0	0	0	0	612073320557621248	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
858	5	20	6	error	'274'	0	1	0	2015-06-20 01:37:02	274	612071628441149440	230613376256248123392	0	0	0	0	0	0	0	0	0	0	0	0	0	612071628441149440	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
859	5	20	6	error	'376'	1	0	0	2015-06-20 01:27:57	376	612069340192485376	233613026667557072896	1	1	0	0	0	0	0	0	0	0	0	0	0	612069340192485376	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
860	5	20	6	error	'268'	0	1	0	2015-06-20 01:26:53	268	612069071929016320	322613014618785447936	1	0	1	0	0	0	0	0	0	0	0	0	0	612069071929016320	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
861	5	20	6	error	'272'	0	1	0	2015-06-20 01:25:41	272	612068772027830272	220613013075696848896	1	0	1	0	0	0	0	0	0	0	0	0	0	612068772027830272	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
862	5	20	6	error	'370'	1	0	0	2015-06-20 00:56:00	370	612061302458966017	278612073320557621248	1	0	1	0	0	0	0	0	0	0	0	0	0	612061302458966017	64.53375	0.0	10.0	7.56958333333	0.695652173913	0.06
863	4	19	6	error	'151'	0	0	1	2015-06-19 22:37:34	151	612026463651434496	274612071628441149440	1	0	1	0	0	0	0	0	0	0	0	0	0	612026463651434496	63.8345833333	0.0	9.98333333333	6.80416666667	0.644583333333	0.13
864	4	19	6	rush_evening	'142'	0	0	0	2015-06-19 19:22:58	142	611977490110611456	376612069340192485376	1	0	1	0	0	0	0	0	0	0	0	0	0	611977490110611456	63.8345833333	0.0	9.98333333333	6.80416666667	0.644583333333	0.13
865	4	19	6	error	'376'	1	0	0	2015-06-19 01:44:52	376	611711210652725248	268612069071929016320	1	0	1	0	0	0	0	0	0	0	0	0	0	611711210652725248	63.8345833333	0.0	9.98333333333	6.80416666667	0.644583333333	0.13
866	4	19	6	error	'376'	1	0	0	2015-06-19 00:49:02	376	611697160120209408	272612068772027830272	1	0	1	0	0	0	0	0	0	0	1	0	0	611697160120209408	63.8345833333	0.0	9.98333333333	6.80416666667	0.644583333333	0.13
867	4	19	6	error	'156'	0	0	0	2015-06-19 00:12:24	156	611687942575132672	370612061302458966017	1	0	1	0	0	0	0	0	0	0	0	0	0	611687942575132672	63.8345833333	0.0	9.98333333333	6.80416666667	0.644583333333	0.13
868	3	18	6	error	'258'	0	1	0	2015-06-18 23:41:53	258	611680260300484608	151612026463651434496	1	1	0	0	0	0	0	0	0	0	0	0	0	611680260300484608	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
869	3	18	6	error	'258'	0	1	0	2015-06-18 23:01:21	258	611670061820981248	142611977490110611456	1	0	1	0	0	0	0	0	0	0	0	0	0	611670061820981248	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
870	3	18	6	error	'254'	0	1	0	2015-06-18 22:43:23	254	611665539639803904	376611711210652725248	1	0	0	1	0	0	0	0	0	0	0	0	0	611665539639803904	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
871	3	18	6	error	'155'	0	0	1	2015-06-18 22:42:56	155	611665428222337024	376611697160120209408	1	0	1	0	0	0	0	0	0	0	0	0	0	611665428222337024	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
872	3	18	6	error	'152'	0	0	0	2015-06-18 22:17:37	152	611659056227311616	156611687942575132672	1	0	1	0	0	0	0	0	0	0	0	0	0	611659056227311616	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
873	3	18	6	error	'146'	0	0	0	2015-06-18 20:06:09	146	611625972027125760	258611680260300484608	1	0	1	0	0	0	0	0	0	0	0	0	0	611625972027125760	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
874	3	18	6	workday	'104'	0	0	0	2015-06-18 13:49:21	104	611531147495866368	258611670061820981248	1	0	1	0	0	0	0	0	0	0	0	0	0	611531147495866368	63.5383333333	0.0	9.68333333333	6.68666666667	0.67	0.11125
875	2	17	6	workday	'221'	0	1	1	2015-06-17 14:57:07	221	611185810088398849	254611665539639803904	1	0	1	0	0	0	0	0	0	0	0	0	0	611185810088398849	62.9370833333	0.0	9.3915	6.95625	0.705	0.163157894737
876	2	17	6	workday	'221'	0	1	1	2015-06-17 14:27:01	221	611178237062959104	155611665428222337024	1	1	0	0	0	0	0	0	0	0	0	0	0	611178237062959104	62.9370833333	0.0	9.3915	6.95625	0.705	0.163157894737
877	2	17	6	workday	'221'	0	1	1	2015-06-17 14:26:54	221	611178205848862720	152611659056227311616	1	1	0	0	0	0	0	0	0	0	1	0	0	611178205848862720	62.9370833333	0.0	9.3915	6.95625	0.705	0.163157894737
878	2	17	6	error	'380'	1	0	0	2015-06-17 01:54:14	380	610988792887926785	146611625972027125760	1	0	1	0	0	0	0	0	0	0	0	0	0	610988792887926785	62.9370833333	0.0	9.3915	6.95625	0.705	0.163157894737
879	2	17	6	error	'269'	0	1	1	2015-06-17 00:30:34	269	610967738505277445	104611531147495866368	1	0	0	1	0	0	0	0	0	0	0	0	0	610967738505277445	62.9370833333	0.0	9.3915	6.95625	0.705	0.163157894737
880	1	16	6	rush_evening	'142'	0	0	0	2015-06-16 19:07:18	142	610886385810063360	221611185810088398849	1	0	1	0	0	0	0	0	0	0	0	0	0	610886385810063360	61.7179166667	0.0	9.87454545455	7.31208333333	0.724090909091	0.161428571429
881	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	440	609889477117394944	221611178237062959104	1	1	0	0	0	0	0	0	0	0	0	0	0	609889477117394944	62.5420833333	0.0	9.07166666667	8.00166666667	0.735416666667	0.13875
882	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	440	609889477117394944	221611178237062959104	1	1	0	0	0	0	0	0	0	0	0	0	0	609889477117394944	62.5420833333	0.0	9.07166666667	8.00166666667	0.735416666667	0.13875
883	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	442	609889477117394944	221611178205848862720	1	0	1	0	0	0	0	0	0	0	0	0	0	609889477117394944	62.5420833333	0.0	9.07166666667	8.00166666667	0.735416666667	0.13875
884	6	14	6	error	'440', '442'	0	0	0	2015-06-14 01:05:57	442	609889477117394944	221611178205848862720	1	0	1	0	0	0	0	0	0	0	0	0	0	609889477117394944	62.5420833333	0.0	9.07166666667	8.00166666667	0.735416666667	0.13875
885	4	12	6	error	'371'	1	0	1	2015-06-12 23:28:48	371	609502642159489024	380610988792887926785	1	0	0	0	0	0	0	0	1	0	0	0	0	609502642159489024	68.4695833333	0.0	9.78958333333	7.90913043478	0.719166666667	0.0804166666667
886	4	12	6	error	'152'	0	0	0	2015-06-12 22:49:36	152	609492775201959936	269610967738505277445	1	1	0	0	0	0	0	0	0	0	0	0	0	609492775201959936	68.4695833333	0.0	9.78958333333	7.90913043478	0.719166666667	0.0804166666667
887	1	9	6	rush_evening	'135'	0	0	1	2015-06-09 17:11:21	135	608320491758174208	142610886385810063360	1	0	1	0	0	0	0	0	0	0	0	0	0	608320491758174208	68.5616666667	0.0	10.0	7.08833333333	0.695416666667	0.05
888	1	9	6	workday	'323'	1	0	1	2015-06-09 14:58:07	323	608286959337795584	440609889477117394944	1	0	0	0	0	0	1	0	0	0	1	0	0	608286959337795584	68.5616666667	0.0	10.0	7.08833333333	0.695416666667	0.05
889	1	9	6	error	'267'	0	1	1	2015-06-09 00:11:52	267	608063927352741889	442609889477117394944	1	0	0	0	0	0	0	0	0	0	1	0	0	608063927352741889	68.5616666667	0.0	10.0	7.08833333333	0.695416666667	0.05
890	0	8	6	rush_evening	'233'	0	1	1	2015-06-08 16:57:27	233	607954605029269504	371609502642159489024	0	0	0	0	0	0	0	0	0	0	0	0	0	607954605029269504	72.97875	0.0	10.0	6.68125	0.62875	0.09875
